X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,PERF
1.0,2.0,-12.872314453125,15.0,-1.0,28.670654296875,4.0,6.0,28.0,3.0,21.49619899527671
1.0,0.0,-6.4013671875,15.0,-18.0,29.8681640625,4.0,6.0,27.0,3.0,23.73355812967549
1.0,-2.0,-6.1468505859375,15.0,-4.0,29.0350341796875,4.0,6.0,18.0,3.0,22.62638882716068
1.0,-2.0,-6.1468505859375,15.0,-4.0,29.0350341796875,4.0,6.0,18.0,3.0,22.52685942183432
1.0,0.0,-7.294921875,15.0,13.0,29.091796875,-14.0,6.0,31.0,3.0,21.945418271696397
1.0,-6.0,-3.175048828125,15.0,-8.0,28.817138671875,4.0,6.0,-15.0,3.0,23.818418370139963
1.0,0.0,-2.025146484375,10.0,0.0,28.729248046875,4.0,6.0,31.0,3.0,16.541361662210768
1.0,0.0,18.724365234375,15.0,-6.0,28.568115234375,4.0,6.0,25.0,3.0,24.291589595814997
1.0,5.0,-0.12451171875,15.0,-5.0,29.69970703125,4.0,6.0,26.0,3.0,23.297336837020797
1.0,-2.0,-1.278076171875,15.0,0.0,27.374267578125,4.0,6.0,29.0,3.0,21.25680252037997
1.0,-24.0,-8.719482421875,15.0,0.0,26.729736328125,4.0,6.0,29.0,3.0,21.831548362999982
1.0,0.0,-7.862548828125,15.0,3.0,27.879638671875,4.0,6.0,3.0,3.0,22.312245634840597
1.0,21.0,-2.55615234375,15.0,0.0,28.85009765625,4.0,6.0,17.0,3.0,22.842055590586675
1.0,8.0,-2.958984375,15.0,-27.0,28.271484375,4.0,6.0,29.0,3.0,25.068066941953525
1.0,2.0,-12.872314453125,15.0,-1.0,28.670654296875,4.0,6.0,28.0,3.0,21.659596159047688
1.0,1.0,-1.7303466796875,15.0,16.0,29.5843505859375,4.0,6.0,-16.0,3.0,24.2611050425737
1.0,-9.0,-2.0654296875,15.0,6.0,29.0478515625,4.0,6.0,-12.0,3.0,22.418986868931245
1.0,-2.0,-1.278076171875,15.0,0.0,27.374267578125,4.0,6.0,29.0,3.0,19.893379493161902
1.0,2.0,-1.9921875,15.0,-11.0,26.3671875,4.0,6.0,-19.0,3.0,23.6263672569235
1.0,4.0,17.3583984375,15.0,-2.0,27.0849609375,4.0,6.0,29.0,3.0,23.003405991251057
1.0,1.0,3.570556640625,15.0,0.0,25.953369140625,4.0,6.0,-11.0,3.0,24.502405161421652
