executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
1,34088,13,8,false,27,0.9319000244140625,0.5811614990234375,32,false,48,200,52,1.5,0.75,122,lz4,118,32,true,29,64,50,353,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,369.177
1,40402,8,8,false,10,0.9630584716796875,0.8220367431640625,32,false,48,378,71,1.5,0.75,99,lz4,117,32,true,15,64,154,104,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,510.185
9,29652,8,8,false,10,0.79156494140625,0.91656494140625,32,false,48,305,100,4.48974609375,0.75,30,lz4,64,32,true,76,64,233,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,276.741
5,32905,8,8,false,10,0.80926513671875,0.77484130859375,32,false,114,200,45,1.5,0.75,72,lz4,64,32,true,116,92,50,484,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,303.561
9,30389,29,8,false,10,0.7619781494140625,0.7745208740234375,32,false,15,200,100,2.7567138671875,0.75,7,lz4,64,32,true,44,82,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,306.949
15,25600,8,8,false,10,0.966522216796875,0.990509033203125,32,false,48,200,100,3.118896484375,0.75,77,lz4,86,32,true,99,75,197,266,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,299.342
9,30443,8,8,false,85,0.841827392578125,0.688079833984375,32,false,40,200,100,1.5,0.75,36,lz4,127,32,true,64,24,50,417,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,229.563
9,28725,8,8,false,27,0.58428955078125,0.96417236328125,32,false,48,350,71,1.5,0.75,4,lz4,83,32,true,100,64,50,448,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,233.867
6,34387,8,8,false,51,0.6,0.5901641845703125,32,false,48,200,67,1.7728271484375,0.75,4,lz4,64,118,true,64,64,483,55,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,372.558
11,31668,10,8,false,10,0.6,0.92437744140625,32,false,48,751,96,1.5,0.75,4,lz4,64,95,true,64,64,497,73,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,396.066
9,39807,40,8,false,10,0.6,0.719879150390625,32,false,48,833,45,1.5,0.75,33,lz4,64,47,true,13,64,442,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,296.938
14,35789,8,8,false,10,0.6131744384765625,0.7600250244140625,57,false,48,614,100,1.5,0.927459716796875,4,lz4,92,44,true,64,64,180,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,276.521
10,43461,40,8,false,10,0.6,0.748687744140625,32,false,48,644,18,1.5,0.09478759765625,51,lz4,117,32,true,64,64,50,317,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,380.264
4,26744,8,8,false,23,0.6,0.613067626953125,32,false,87,200,100,1.5,0.41607666015625,17,lz4,76,32,true,64,64,228,174,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,269.496
